id,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
6561278,15606243,Vivian,Tempelhof - Schöneberg,Schöneberg-Nord,52.496670,13.348664,Entire home/apt,80.000000,90,27,1,364
6592731,9703745,Hannes,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.517975,13.460858,Entire home/apt,80.000000,1,0,1,0
6753495,35084902,Carsten,Pankow,Prenzlauer Berg Südwest,52.538586,13.415096,Entire home/apt,80.000000,3,2,1,0
6781369,13966272,Emanuel,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.486038,13.395990,Entire home/apt,80.000000,4,1,1,0
6805198,4652646,Zoe,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.519089,13.428596,Entire home/apt,80.000000,3,9,1,0
7044917,5280482,Jonas,Pankow,Prenzlauer Berg Nordwest,52.548355,13.404327,Entire home/apt,80.000000,2,2,1,0
7476587,10830211,Ron,Pankow,Pankow Süd,52.554901,13.416759,Entire home/apt,80.000000,3,128,2,269
7554815,39596780,Aras,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.496960,13.411496,Entire home/apt,80.000000,4,2,1,0
7568544,39056052,Claudia,Pankow,Blankenfelde/Niederschönhausen,52.579582,13.402656,Entire home/apt,80.000000,3,22,1,0
7578366,13117028,Mareke,Pankow,Helmholtzplatz,52.540684,13.415147,Entire home/apt,80.000000,4,3,1,0
7837457,17606282,Timo,Spandau,Brunsbütteler Damm,52.529240,13.173993,Entire home/apt,80.000000,3,16,1,361
7917663,6393852,Ilda,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.512466,13.458356,Entire home/apt,80.000000,7,1,1,0
8180102,3608594,Guillaume,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.496559,13.409818,Entire home/apt,80.000000,3,44,1,0
8378882,23409902,Eldad,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.490589,13.391028,Entire home/apt,80.000000,4,7,1,0
8586752,21365233,Maija,Mitte,Brunnenstr. Süd,52.528412,13.392534,Entire home/apt,80.000000,2,1,1,0
8628173,18584587,Karen,Neukölln,Schillerpromenade,52.473572,13.428160,Entire home/apt,80.000000,1,0,1,0
8639040,4727692,Sophie,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.490650,13.414742,Entire home/apt,80.000000,5,0,1,0
8669356,45543022,Xiaojing,Treptow - Köpenick,Baumschulenweg,52.472157,13.490420,Entire home/apt,80.000000,1,32,1,360
8841652,33339238,Basilikata,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.505104,13.399455,Entire home/apt,80.000000,1,54,1,76
8898967,13917406,Jean-Michel & Katerine,Pankow,Prenzlauer Berg Süd,52.533028,13.427471,Private room,80.000000,7,2,1,0
9020476,3050451,Denny,Neukölln,Reuterstraße,52.490688,13.433442,Entire home/apt,80.000000,5,3,1,0
9306628,48311536,Jenny,Mitte,Osloer Straße,52.558846,13.384958,Entire home/apt,80.000000,1,1,1,0
9328761,48416458,Christoph,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.498001,13.443267,Entire home/apt,80.000000,4,1,1,0
9421220,29368634,Alessandra,Mitte,Moabit West,52.533268,13.336106,Entire home/apt,80.000000,30,26,2,280
9502398,10499538,Sophie,Mitte,Alexanderplatz,52.524502,13.409663,Entire home/apt,80.000000,7,1,1,0
9638686,49845399,Daniel,Pankow,Helmholtzplatz,52.539211,13.424584,Entire home/apt,80.000000,3,7,1,0
9775240,4390181,Stephie,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.489277,13.397372,Entire home/apt,80.000000,7,5,1,0
9914443,50975020,Annerose,Pankow,Prenzlauer Berg Nord,52.551586,13.414245,Entire home/apt,80.000000,7,0,1,0
9934121,38029953,Cecca,Neukölln,Reuterstraße,52.486252,13.435083,Entire home/apt,80.000000,3,7,1,0
10111077,17765075,Kristina,Tempelhof - Schöneberg,Schöneberg-Nord,52.497364,13.339911,Private room,80.000000,2,1,1,0
10897136,56375778,Natalie,Mitte,Alexanderplatz,52.531322,13.380279,Entire home/apt,80.000000,7,12,1,0
10916382,56582092,Uwe,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.486549,13.391858,Private room,80.000000,1,0,1,0
11066571,1395705,Andreas,Neukölln,Reuterstraße,52.485878,13.445800,Entire home/apt,80.000000,7,1,1,105
11119527,57769991,Max,Pankow,Helmholtzplatz,52.542450,13.417539,Entire home/apt,80.000000,3,37,1,0
11287461,58972850,Silke,Tempelhof - Schöneberg,Schöneberg-Nord,52.491032,13.368642,Entire home/apt,80.000000,3,10,3,351
11703105,84157,Emanuela,Neukölln,Reuterstraße,52.492950,13.425017,Entire home/apt,80.000000,3,51,10,329
11855425,46720447,Sadi,Tempelhof - Schöneberg,Schöneberg-Nord,52.500439,13.346108,Entire home/apt,80.000000,2,39,2,162
11868459,452231,Teresa,Pankow,Prenzlauer Berg Südwest,52.535004,13.421567,Entire home/apt,80.000000,1,2,1,0
12319085,5403913,Matthias,Mitte,Brunnenstr. Süd,52.533333,13.393305,Entire home/apt,80.000000,3,28,1,13
12355147,2167848,Dan,Lichtenberg,Alt-Lichtenberg,52.516903,13.481973,Entire home/apt,80.000000,1,0,1,0
12563142,68033159,Matthieu,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.523129,13.447686,Private room,80.000000,1,11,1,331
12635164,26419102,Stefanie,Treptow - Köpenick,Alt  Treptow,52.492531,13.446094,Entire home/apt,80.000000,4,0,1,0
12960436,65640956,Marlon,Mitte,Alexanderplatz,52.508316,13.424220,Private room,80.000000,2,1,2,0
13125834,8589425,Džiovana,Neukölln,Rixdorf,52.481426,13.450950,Private room,80.000000,3,5,3,0
13166569,5452247,Stefan,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.494728,13.393658,Private room,80.000000,2,97,2,151
13335709,75509576,Lili,Pankow,Helmholtzplatz,52.542763,13.416107,Entire home/apt,80.000000,3,1,1,123
13559199,78111941,Elena,Pankow,Prenzlauer Berg Südwest,52.537029,13.417381,Entire home/apt,80.000000,3,81,1,74
13587828,36792790,Michaela,Mitte,Parkviertel,52.544872,13.348420,Entire home/apt,80.000000,4,1,1,0
13711603,80069135,Natalia,Pankow,Prenzlauer Berg Ost,52.535225,13.438151,Entire home/apt,80.000000,3,127,1,102
13843229,43199378,Gaby,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.511589,13.473353,Entire home/apt,80.000000,2,3,3,0
13869282,3669572,Anna,Neukölln,Reuterstraße,52.485302,13.426662,Private room,80.000000,1,0,1,0
14018207,20806588,Silke,Neukölln,Reuterstraße,52.491138,13.433290,Entire home/apt,80.000000,2,3,1,0
14089858,84748525,Wera,Mitte,Regierungsviertel,52.511219,13.398304,Entire home/apt,80.000000,2,51,1,224
14109209,6921828,Yuergen,Mitte,Brunnenstr. Nord,52.549198,13.383760,Entire home/apt,80.000000,2,1,1,0
14163493,1578463,Jonathan,Neukölln,Schillerpromenade,52.472149,13.419383,Entire home/apt,80.000000,2,1,1,0
14479188,54093691,Svea,Neukölln,Rixdorf,52.473206,13.448009,Private room,80.000000,2,20,1,125
14664026,2076430,Miguel,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.502487,13.418956,Entire home/apt,80.000000,1,5,1,0
14710006,91514034,Laura&Philipp,Mitte,Parkviertel,52.547634,13.346745,Entire home/apt,80.000000,2,4,1,0
14804266,86679881,Paul & Jana,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.493160,13.401915,Entire home/apt,80.000000,2,137,1,25
14871410,56291501,Lutz,Pankow,Prenzlauer Berg Nordwest,52.546543,13.408334,Entire home/apt,80.000000,4,1,1,224
15061792,89650238,Gabriele,Mitte,Alexanderplatz,52.508835,13.417113,Entire home/apt,80.000000,1,8,1,0
15507622,33556204,Alex,Treptow - Köpenick,Alt  Treptow,52.489674,13.443999,Entire home/apt,80.000000,2,4,1,35
15600124,990154,Farsan,Reinickendorf,Nord 2,52.592678,13.342746,Private room,80.000000,3,1,1,45
15651482,101007308,Philipp,Pankow,Prenzlauer Berg Nordwest,52.551929,13.401555,Entire home/apt,80.000000,2,28,1,323
16010259,104095899,Ringo,Pankow,Pankow Süd,52.554955,13.419669,Entire home/apt,80.000000,2,31,1,80
16093326,104897121,Luisa,Tempelhof - Schöneberg,Schöneberg-Süd,52.487270,13.349543,Entire home/apt,80.000000,1,1,1,220
16221897,51424116,An,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.512718,13.447837,Private room,80.000000,1,0,1,83
16296276,6132644,Katie,Pankow,Prenzlauer Berg Südwest,52.540051,13.413378,Entire home/apt,80.000000,1,2,1,0
16298585,704463,Duc Son,Pankow,Prenzlauer Berg Südwest,52.537746,13.422964,Entire home/apt,80.000000,1,7,9,0
16299075,704463,Duc Son,Pankow,Prenzlauer Berg Südwest,52.537838,13.422411,Entire home/apt,80.000000,1,23,9,323
16299548,704463,Duc Son,Pankow,Prenzlauer Berg Süd,52.537949,13.424286,Entire home/apt,80.000000,1,64,9,305
16340815,33510092,Julia,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.494644,13.445482,Entire home/apt,80.000000,9,2,1,0
16432117,51050498,Jan,Neukölln,Reuterstraße,52.494392,13.421495,Entire home/apt,80.000000,3,3,1,0
16537114,108585765,Düzgün,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.494263,13.402922,Entire home/apt,80.000000,60,0,2,311
16550598,108955684,Marie,Lichtenberg,Frankfurter Allee Süd,52.510414,13.476798,Private room,80.000000,10,3,2,0
16554793,37306049,Hannah,Reinickendorf,Nord 2,52.601688,13.309298,Entire home/apt,80.000000,3,7,1,71
16611044,109626558,Anna,Pankow,Helmholtzplatz,52.545670,13.420670,Private room,80.000000,2,5,1,88
16630402,2681945,Tine,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.489964,13.402283,Entire home/apt,80.000000,6,2,1,0
16839881,112104756,Veronika,Pankow,Prenzlauer Berg Südwest,52.539188,13.406722,Entire home/apt,80.000000,3,5,3,0
16841623,2011296,Lars,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.519753,13.453046,Private room,80.000000,3,3,1,83
16953100,13673535,Hauke,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.509441,13.461978,Entire home/apt,80.000000,3,10,1,63
17162543,3760064,Sebrina & Alex,Tempelhof - Schöneberg,Schöneberg-Süd,52.485218,13.366274,Entire home/apt,80.000000,5,7,1,0
17308345,53459732,Pawel,Steglitz - Zehlendorf,Zehlendorf  Nord,52.459587,13.303452,Entire home/apt,80.000000,1,89,2,61
17486719,1135888,Anna,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.513649,13.454817,Entire home/apt,80.000000,61,0,7,30
17562278,100536640,Christian,Pankow,Weißensee,52.555088,13.467761,Entire home/apt,80.000000,3,1,1,0
17776269,27047894,Werner,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.496277,13.412808,Entire home/apt,80.000000,3,11,1,28
17824393,3477457,Malte,Neukölln,Schillerpromenade,52.475914,13.422464,Entire home/apt,80.000000,3,7,1,35
17948576,105733541,Melina,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.509575,13.471900,Entire home/apt,80.000000,3,3,1,0
17984821,118997717,Malte,Charlottenburg-Wilm.,Mierendorffplatz,52.527222,13.300170,Entire home/apt,80.000000,5,4,1,0
18074987,124447133,Katarzyna,Mitte,Moabit Ost,52.531319,13.351415,Entire home/apt,80.000000,2,0,1,0
18133312,27034033,Teresa,Treptow - Köpenick,Alt  Treptow,52.491093,13.445407,Entire home/apt,80.000000,2,11,1,0
18473446,85493025,Joao,Mitte,Alexanderplatz,52.527309,13.403491,Entire home/apt,80.000000,2,0,1,0
18543905,79312888,Songül,Mitte,Wedding Zentrum,52.540634,13.351960,Entire home/apt,80.000000,2,28,2,344
18788291,130765483,Louisa Und Marie,Mitte,Brunnenstr. Süd,52.534286,13.406379,Entire home/apt,80.000000,3,19,1,14
18870646,54963541,Marina,Lichtenberg,Neu Lichtenberg,52.506538,13.478075,Entire home/apt,80.000000,1,11,1,0
18906896,493505,Mascha,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.499542,13.461848,Entire home/apt,80.000000,8,5,1,173
19030002,132796421,Rene,Pankow,Prenzlauer Berg Nordwest,52.551884,13.402923,Entire home/apt,80.000000,3,5,1,0
19091248,7172137,Annelen,Pankow,Prenzlauer Berg Nordwest,52.548271,13.400843,Entire home/apt,80.000000,2,10,1,1
19254781,21700021,Alison,Charlottenburg-Wilm.,Halensee,52.497524,13.289231,Private room,80.000000,1,2,2,324
19391301,6019615,Marlen,Tempelhof - Schöneberg,Schöneberg-Nord,52.497448,13.344970,Entire home/apt,80.000000,3,44,1,312
19449472,136376910,Tima,Mitte,Alexanderplatz,52.525692,13.405505,Entire home/apt,80.000000,5,0,1,0
19561036,137448670,Clemens,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.518494,13.454527,Entire home/apt,80.000000,2,35,1,256
19599858,14125902,Nicole,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.494137,13.436117,Entire home/apt,80.000000,2,13,1,310
19603837,23490446,Luisa,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.490917,13.392015,Private room,80.000000,2,0,1,0
19656828,4329285,Paula,Pankow,Pankow Zentrum,52.572952,13.411565,Entire home/apt,80.000000,5,6,1,67
19666988,39213221,Dirk,Mitte,Alexanderplatz,52.526947,13.403213,Entire home/apt,80.000000,2,9,5,132
19668435,13498991,Anja,Neukölln,Rixdorf,52.485157,13.444999,Entire home/apt,80.000000,2,10,1,0
19669658,9146468,Stephan,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.525826,13.430005,Entire home/apt,80.000000,4,3,1,0
19711185,138903513,Carmen,Steglitz - Zehlendorf,Schloßstr.,52.455868,13.316336,Entire home/apt,80.000000,3,16,1,273
19734698,6842515,Catrin,Neukölln,Reuterstraße,52.491627,13.424095,Entire home/apt,80.000000,3,2,1,0
19843409,140276082,Stefanie,Mitte,Alexanderplatz,52.512440,13.405735,Entire home/apt,80.000000,4,6,1,36
20004811,141981627,Wenke,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.491898,13.434223,Entire home/apt,80.000000,5,2,2,0
20063060,142580525,Ipek,Pankow,Pankow Zentrum,52.570545,13.409323,Entire home/apt,80.000000,1,4,1,0
20097710,2647215,Ron,Neukölln,Reuterstraße,52.482033,13.437444,Entire home/apt,80.000000,5,5,1,0
20152963,18754856,Tina,Pankow,Helmholtzplatz,52.545971,13.421805,Entire home/apt,80.000000,5,8,1,25
20160432,143460888,Belgin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.487026,13.394156,Entire home/apt,80.000000,4,2,1,0
20641502,4288098,Cristina,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.499962,13.410371,Entire home/apt,80.000000,2,9,1,59
20674595,147928373,Barbara,Mitte,Brunnenstr. Süd,52.533409,13.391944,Entire home/apt,80.000000,7,14,1,0
20716294,97950594,Isabel,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.495113,13.424526,Private room,80.000000,2,2,1,0
20782861,148950429,Julia,Mitte,Parkviertel,52.542591,13.349785,Entire home/apt,80.000000,1,1,1,12
20787842,78670151,Theresa,Pankow,Prenzlauer Berg Süd,52.537624,13.429398,Entire home/apt,80.000000,2,1,1,0
20790261,84157,Emanuela,Neukölln,Reuterstraße,52.492287,13.430367,Entire home/apt,80.000000,3,13,10,344
20821921,103944871,Frank,Tempelhof - Schöneberg,Schöneberg-Nord,52.495609,13.343381,Entire home/apt,80.000000,7,1,1,0
20827309,62303873,Luisa,Pankow,Pankow Süd,52.558079,13.419739,Entire home/apt,80.000000,1,0,1,0
20849954,8407952,Nicole,Pankow,Prenzlauer Berg Südwest,52.535061,13.421822,Entire home/apt,80.000000,7,12,1,19
21007457,93020057,Jason,Lichtenberg,Alt-Hohenschönhausen Nord,52.553017,13.513359,Entire home/apt,80.000000,7,4,1,0
21073105,4416162,Philipp,Pankow,Prenzlauer Berg Südwest,52.537323,13.421386,Entire home/apt,80.000000,3,11,1,0
21075893,33628209,Franzi,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.497730,13.440350,Entire home/apt,80.000000,2,0,1,0
21078572,18400678,Nina,Treptow - Köpenick,Baumschulenweg,52.466869,13.492215,Entire home/apt,80.000000,2,0,1,0
21099731,7021727,Guillaume,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.506603,13.471198,Entire home/apt,80.000000,2,0,1,0
21107278,8498849,Falk,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.486858,13.384596,Entire home/apt,80.000000,3,1,1,0
21116515,5217997,Teresa,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.509689,13.459657,Private room,80.000000,1,5,2,0
21211512,153236547,Katrin,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.519543,13.428664,Entire home/apt,80.000000,4,4,1,0
21388766,83610707,Nele,Pankow,Helmholtzplatz,52.542538,13.421415,Entire home/apt,80.000000,2,0,1,0
21394359,53946141,Chris,Pankow,Helmholtzplatz,52.538963,13.424458,Entire home/apt,80.000000,18,1,1,0
21434086,14203385,Christoph,Pankow,Prenzlauer Berg Südwest,52.538010,13.411995,Entire home/apt,80.000000,4,2,1,8
21555837,19080417,Vanessa G,Neukölln,Schillerpromenade,52.470646,13.421362,Entire home/apt,80.000000,5,0,1,0
21605792,2159758,Julia,Charlottenburg-Wilm.,Kurfürstendamm,52.503357,13.308783,Entire home/apt,80.000000,4,2,1,0
21627714,157353641,Nicolas,Tempelhof - Schöneberg,Schöneberg-Süd,52.483860,13.360788,Entire home/apt,80.000000,3,5,1,0
21628704,3377134,Maria,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.480705,13.321022,Entire home/apt,80.000000,2,6,1,86
21640803,37045055,Marvin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.485813,13.385274,Entire home/apt,80.000000,2,6,1,0
21764632,15490684,Evi,Neukölln,Reuterstraße,52.484676,13.439064,Entire home/apt,80.000000,3,11,1,52
21796615,4251225,Alex,Mitte,Alexanderplatz,52.507221,13.423110,Entire home/apt,80.000000,3,2,1,51
22008690,61791417,Hannah,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.489948,13.421130,Entire home/apt,80.000000,2,1,1,0
22032416,575197,André,Mitte,Alexanderplatz,52.527470,13.410635,Private room,80.000000,1,2,3,11
22053573,5030860,Franziska,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.512501,13.468201,Entire home/apt,80.000000,10,0,1,0
22191988,21185249,Leonard,Pankow,Prenzlauer Berg Nord,52.550255,13.417076,Entire home/apt,80.000000,4,1,1,0
22256662,19654777,Edgar,Pankow,Prenzlauer Berg Süd,52.540310,13.426089,Entire home/apt,80.000000,4,1,1,0
22258958,7204536,Derya,Charlottenburg-Wilm.,Halensee,52.499210,13.294709,Entire home/apt,80.000000,7,0,3,172
22265153,68182291,Lucy,Mitte,Parkviertel,52.545662,13.352628,Private room,80.000000,1,0,1,0
22306678,163065208,Susanne,Pankow,Pankow Süd,52.560921,13.415504,Private room,80.000000,3,5,1,6
22320312,10146191,Hans,Charlottenburg-Wilm.,Düsseldorfer Straße,52.495525,13.305181,Entire home/apt,80.000000,90,0,1,309
22376885,26152106,Sebastian,Pankow,Prenzlauer Berg Südwest,52.530098,13.406974,Entire home/apt,80.000000,3,11,1,0
22443796,18179451,Sarina,Neukölln,Rixdorf,52.471249,13.442632,Private room,80.000000,3,1,1,0
22448808,164482325,Andreas,Charlottenburg-Wilm.,Kantstraße,52.510509,13.313881,Entire home/apt,80.000000,2,2,1,67
22462694,53268023,Kiera,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.493599,13.432858,Entire home/apt,80.000000,3,0,1,0
22475340,150446182,Renato,Mitte,Tiergarten Süd,52.503063,13.353159,Entire home/apt,80.000000,2,14,1,7
22515446,19289691,Manteo,Mitte,Tiergarten Süd,52.507401,13.372436,Entire home/apt,80.000000,2,32,1,5
22963259,13560573,Sebastian,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.499840,13.427777,Private room,80.000000,7,0,1,311
23085702,171262403,Jonas,Mitte,Alexanderplatz,52.524967,13.406264,Entire home/apt,80.000000,4,40,2,142
23107238,2311539,Noam,Neukölln,Reuterstraße,52.493099,13.429502,Entire home/apt,80.000000,4,0,1,0
23123721,70720198,Alexander,Charlottenburg-Wilm.,Schloß Charlottenburg,52.517624,13.300264,Private room,80.000000,1,1,1,0
23126353,171852467,Paulina,Mitte,Brunnenstr. Süd,52.537014,13.398023,Entire home/apt,80.000000,3,7,1,17
23381511,174304853,Guste,Pankow,Prenzlauer Berg Südwest,52.530128,13.414110,Entire home/apt,80.000000,2,10,1,100
23387813,174359699,Mary,Pankow,Prenzlauer Berg Nordwest,52.550625,13.407633,Entire home/apt,80.000000,2,6,1,57
23449933,35612256,Maren,Neukölln,Neuköllner Mitte/Zentrum,52.470016,13.435396,Entire home/apt,80.000000,21,0,2,0
23494687,37923973,Carlo,Tempelhof - Schöneberg,Tempelhof,52.458782,13.376848,Entire home/apt,80.000000,4,4,1,0
23513406,128790762,Cäcilia,Charlottenburg-Wilm.,Kurfürstendamm,52.499748,13.319035,Private room,80.000000,1,14,1,90
23522604,43748905,Linda Margaret,Pankow,Helmholtzplatz,52.541740,13.423412,Private room,80.000000,1,2,1,89
23645578,4618658,Namy,Mitte,Brunnenstr. Süd,52.533642,13.404836,Entire home/apt,80.000000,4,4,1,0
23649031,20016080,Mario,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.507935,13.469669,Entire home/apt,80.000000,2,12,1,316
23673191,2227882,Sydney,Mitte,Brunnenstr. Nord,52.547878,13.396338,Entire home/apt,80.000000,2,1,1,3
23786884,51646421,Evi,Reinickendorf,Nord 1,52.631886,13.265081,Entire home/apt,80.000000,2,15,1,170
23851529,22535522,Kathy,Lichtenberg,Alt-Lichtenberg,52.513714,13.486939,Private room,80.000000,2,0,1,263
23921001,7400141,Pascale,Neukölln,Schillerpromenade,52.475670,13.421944,Entire home/apt,80.000000,3,1,2,310
24010257,28152285,Zoe,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.499210,13.465778,Entire home/apt,80.000000,2,7,1,26
24095551,1820369,Melanie,Lichtenberg,Malchow- Wartenberg und Falkenberg,52.570934,13.556520,Entire home/apt,80.000000,7,3,1,24
24618866,39618235,Ulf,Mitte,Brunnenstr. Nord,52.547020,13.397704,Entire home/apt,80.000000,4,18,4,131
24673846,186457464,Patrizia,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.504284,13.454540,Private room,80.000000,2,12,1,332
24727304,105308428,Wolfgang,Charlottenburg-Wilm.,Neue Kantstraße,52.507732,13.287649,Entire home/apt,80.000000,2,8,1,34
24910859,123163427,David,Pankow,Helmholtzplatz,52.544224,13.416038,Entire home/apt,80.000000,3,16,1,6
24981086,75583619,Daniel,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.516094,13.457505,Entire home/apt,80.000000,2,4,1,0
25012273,23945082,Julia,Tempelhof - Schöneberg,Schöneberg-Nord,52.493652,13.350252,Entire home/apt,80.000000,2,2,1,0
25181680,12523942,Catherine,Neukölln,Reuterstraße,52.483372,13.432791,Entire home/apt,80.000000,7,3,1,35
